window_id,sim_id,sim_count,topology_type,topology_param,N,epsilon,beta,c,eta,kappa0,kappa_c_thresh,kappa_c_deriv,kappa_c_label,label_method,window_end_kappa,lead_fraction,gc_initial,gc_final,gc_drop,seed
sim_00053_win_037,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3900639413071544,0.98,1.0,0.0,1.0,2352
sim_00053_win_038,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3907319498263477,0.98,1.0,0.0,1.0,2352
sim_00053_win_039,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.391399958345541,0.98,1.0,0.0,1.0,2352
sim_00053_win_040,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3920679668647342,0.98,1.0,0.0,1.0,2352
sim_00053_win_041,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3927359753839275,0.98,1.0,0.0,1.0,2352
sim_00053_win_042,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3934039839031208,0.98,1.0,0.0,1.0,2352
sim_00053_win_043,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3940719924223141,0.98,1.0,0.0,1.0,2352
sim_00053_win_044,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3947400009415074,0.98,1.0,0.0,1.0,2352
sim_00053_win_045,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.3954080094607007,0.98,1.0,0.0,1.0,2352
sim_00053_win_046,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.396076017979894,0.98,1.0,0.0,1.0,2352
sim_00053_win_047,sim_00053,53,ER_sparse,0.07966221848037333,100,0.3276479600469516,0.5297412016614674,0.08638307699503725,0.00022259528322896368,0.28892745150129046,0.4028897048756655,0.40275610317182686,0.4028897048756655,threshold,0.39674402649908724,0.98,1.0,0.0,1.0,2352
sim_00054_win_000,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3216392370598132,0.7,1.0,0.0,1.0,2394
sim_00054_win_001,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.32212216658821213,0.7,1.0,0.0,1.0,2394
sim_00054_win_002,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3226050961166111,0.7,1.0,0.0,1.0,2394
sim_00054_win_003,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.32308802564501,0.7,1.0,0.0,1.0,2394
sim_00054_win_004,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.32357095517340895,0.7,1.0,0.0,1.0,2394
sim_00054_win_005,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3240538847018079,0.7,1.0,0.0,1.0,2394
sim_00054_win_006,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.32453681423020686,0.7,1.0,0.0,1.0,2394
sim_00054_win_007,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.32501974375860576,0.7,1.0,0.0,1.0,2394
sim_00054_win_008,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3255026732870047,0.7,1.0,0.0,1.0,2394
sim_00054_win_009,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3259856028154037,0.7,1.0,0.0,1.0,2394
sim_00054_win_010,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.32646853234380263,0.7,1.0,0.0,1.0,2394
sim_00054_win_011,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3269514618722016,0.7,1.0,0.0,1.0,2394
sim_00054_win_012,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3681936435974713,0.8,1.0,0.0,1.0,2394
sim_00054_win_013,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.36867657312587027,0.8,1.0,0.0,1.0,2394
sim_00054_win_014,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3691595026542692,0.8,1.0,0.0,1.0,2394
sim_00054_win_015,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3696424321826682,0.8,1.0,0.0,1.0,2394
sim_00054_win_016,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.37012536171106714,0.8,1.0,0.0,1.0,2394
sim_00054_win_017,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.37060829123946604,0.8,1.0,0.0,1.0,2394
sim_00054_win_018,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.371091220767865,0.8,1.0,0.0,1.0,2394
sim_00054_win_019,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.37157415029626395,0.8,1.0,0.0,1.0,2394
sim_00054_win_020,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.37205707982466285,0.8,1.0,0.0,1.0,2394
sim_00054_win_021,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3725400093530618,0.8,1.0,0.0,1.0,2394
sim_00054_win_022,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.37302293888146076,0.8,1.0,0.0,1.0,2394
sim_00054_win_023,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.3735058684098597,0.8,1.0,0.0,1.0,2394
sim_00054_win_024,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4146514642294497,0.9,1.0,0.0,1.0,2394
sim_00054_win_025,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.41513439375784866,0.9,1.0,0.0,1.0,2394
sim_00054_win_026,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.41561732328624756,0.9,1.0,0.0,1.0,2394
sim_00054_win_027,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4161002528146466,0.9,1.0,0.0,1.0,2394
sim_00054_win_028,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4165831823430455,0.9,1.0,0.0,1.0,2394
sim_00054_win_029,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4170661118714444,0.9,1.0,0.0,1.0,2394
sim_00054_win_030,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4175490413998434,0.9,1.0,0.0,1.0,2394
sim_00054_win_031,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4180319709282423,0.9,1.0,0.0,1.0,2394
sim_00054_win_032,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.41851490045664125,0.9,1.0,0.0,1.0,2394
sim_00054_win_033,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4189978299850402,0.9,1.0,0.0,1.0,2394
sim_00054_win_034,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4194807595134391,0.9,1.0,0.0,1.0,2394
sim_00054_win_035,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4199636890418381,0.9,1.0,0.0,1.0,2394
sim_00054_win_036,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.43792866749827875,0.95,1.0,0.0,1.0,2394
sim_00054_win_037,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.43841159702667776,0.95,1.0,0.0,1.0,2394
sim_00054_win_038,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.43889452655507666,0.95,1.0,0.0,1.0,2394
sim_00054_win_039,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.43937745608347556,0.95,1.0,0.0,1.0,2394
sim_00054_win_040,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.43986038561187457,0.95,1.0,0.0,1.0,2394
sim_00054_win_041,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4403433151402735,0.95,1.0,0.0,1.0,2394
sim_00054_win_042,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4408262446686725,0.95,1.0,0.0,1.0,2394
sim_00054_win_043,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4413091741970714,0.95,1.0,0.0,1.0,2394
sim_00054_win_044,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.44179210372547034,0.95,1.0,0.0,1.0,2394
sim_00054_win_045,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4422750332538693,0.95,1.0,0.0,1.0,2394
sim_00054_win_046,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4427579627822682,0.95,1.0,0.0,1.0,2394
sim_00054_win_047,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.44324089231066716,0.95,1.0,0.0,1.0,2394
sim_00054_win_048,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45193362382184815,0.98,1.0,0.0,1.0,2394
sim_00054_win_049,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4524165533502471,0.98,1.0,0.0,1.0,2394
sim_00054_win_050,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.452899482878646,0.98,1.0,0.0,1.0,2394
sim_00054_win_051,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45338241240704497,0.98,1.0,0.0,1.0,2394
sim_00054_win_052,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4538653419354439,0.98,1.0,0.0,1.0,2394
sim_00054_win_053,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.4543482714638428,0.98,1.0,0.0,1.0,2394
sim_00054_win_054,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45483120099224184,0.98,1.0,0.0,1.0,2394
sim_00054_win_055,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45531413052064074,0.98,1.0,0.0,1.0,2394
sim_00054_win_056,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45579706004903964,0.98,1.0,0.0,1.0,2394
sim_00054_win_057,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45627998957743865,0.98,1.0,0.0,1.0,2394
sim_00054_win_058,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45676291910583755,0.98,1.0,0.0,1.0,2394
sim_00054_win_059,sim_00054,54,ER_dense,0.07659291330288714,50,0.39913885399297194,0.4890236948635945,0.09948204226852694,0.00016092285062982575,0.26619892719961447,0.4653590647113388,0.4651658928999792,0.4651658928999792,derivative,0.45724584863423656,0.98,1.0,0.0,1.0,2394
sim_00055_win_000,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.36734174086969584,0.7,1.0,0.0,1.0,2436
sim_00055_win_001,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3680489103144551,0.7,1.0,0.0,1.0,2436
sim_00055_win_002,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3687560797592144,0.7,1.0,0.0,1.0,2436
sim_00055_win_003,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3694632492039736,0.7,1.0,0.0,1.0,2436
sim_00055_win_004,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.37017041864873285,0.7,1.0,0.0,1.0,2436
sim_00055_win_005,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.37087758809349214,0.7,1.0,0.0,1.0,2436
sim_00055_win_006,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3715847575382514,0.7,1.0,0.0,1.0,2436
sim_00055_win_007,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3722919269830106,0.7,1.0,0.0,1.0,2436
sim_00055_win_008,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.37299909642776985,0.7,1.0,0.0,1.0,2436
sim_00055_win_009,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3737062658725291,0.7,1.0,0.0,1.0,2436
sim_00055_win_010,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3744134353172884,0.7,1.0,0.0,1.0,2436
sim_00055_win_011,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.3751206047620476,0.7,1.0,0.0,1.0,2436
sim_00055_win_012,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4205208831155916,0.8,1.0,0.0,1.0,2436
sim_00055_win_013,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.42122805256035084,0.8,1.0,0.0,1.0,2436
sim_00055_win_014,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.42193522200511013,0.8,1.0,0.0,1.0,2436
sim_00055_win_015,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.42264239144986937,0.8,1.0,0.0,1.0,2436
sim_00055_win_016,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4233495608946286,0.8,1.0,0.0,1.0,2436
sim_00055_win_017,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.42405673033938784,0.8,1.0,0.0,1.0,2436
sim_00055_win_018,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4247638997841471,0.8,1.0,0.0,1.0,2436
sim_00055_win_019,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4254710692289063,0.8,1.0,0.0,1.0,2436
sim_00055_win_020,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4261782386736656,0.8,1.0,0.0,1.0,2436
sim_00055_win_021,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4268854081184249,0.8,1.0,0.0,1.0,2436
sim_00055_win_022,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.42759257756318414,0.8,1.0,0.0,1.0,2436
sim_00055_win_023,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4282997470079434,0.8,1.0,0.0,1.0,2436
sim_00055_win_024,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4738414592504392,0.9,1.0,0.0,1.0,2436
sim_00055_win_025,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.4745486286951984,0.9,1.0,0.0,1.0,2436
sim_00055_win_026,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.47525579813995766,0.9,1.0,0.0,1.0,2436
sim_00055_win_027,sim_00055,55,ER_dense,0.06225511148011183,50,0.36113327745576784,0.5406882204044695,0.08841079123773168,0.00023564457387033295,0.26819658471444874,0.5329608248323127,0.5331022587212645,0.5329608248323127,threshold,0.47596296758471696,0.9,1.0,0.0,1.0,2436
